Region,Departement,COM_ARRT_VILLE,COMMUNE,QUARTIER_VILLAGE_HAMEAU,CONCESSION,MENAGE,HOMMES,FEMMES,POPULATION
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 DIAM BERGUE",5,6,26,24,50
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",GUIA,239,320,2041,1972,4013
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 DAROU WANLANG",15,40,186,145,331
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 GUIA 4",13,21,94,81,175
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H3 MEDINA CHEIKHOU OUMAR",8,8,59,54,113
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",KODITH,58,69,368,357,725
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 THIAPATODJI",9,9,38,41,79
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 NAMARDI",18,22,124,106,230
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H4 DAROU SALAM",14,14,67,64,131
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H5 TEKHINDE",20,25,125,95,220
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",LERABE,101,132,737,810,1547
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 THIAGLE",69,119,592,630,1222
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 BELEL NAEDE",1,1,5,10,15
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",MAFRE,60,92,384,427,811
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 ALANA",5,13,44,43,87
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 LOUMBOL THIOLAM",4,6,31,43,74
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H3 BINGUEL SENO",6,12,38,46,84
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H4 OURO BATAYEL DIAKHATE",1,2,5,8,13
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H5 FORAGE KODIALELE",4,10,47,44,91
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H6 LENDE MBANA",9,11,55,59,114
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H7 OURO SAMBA BODEYELE BA",5,14,44,48,92
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H8 OURO GUISSE",5,5,26,27,53
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H9 NDIARNO",22,32,139,176,315
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H10 OURO OLO",2,4,12,12,24
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H11 BETER LO",14,23,92,101,193
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H12 YAWARA",4,6,29,16,45
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H13 LOUMBI NGUIDO DIÉGUESS",7,9,59,28,87
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H14 OLOLE",5,6,22,26,48
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H15 LOUMBERE",1,3,9,8,17
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H16 FETE DJOYE FOULBE 7",5,12,36,61,97
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",MBANTOU,71,80,355,376,731
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 OURO AMADOU GALAT",9,9,38,47,85
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 GOUREL KOMI",12,12,37,38,75
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",MBIDDI,76,99,444,416,860
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 OURO MAMADOU DEMBAYEL SY",4,4,19,16,35
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 RIGANDE",2,3,7,11,18
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H3 HAME KORGA III",11,18,73,55,128
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H4 MOURLENE",5,6,29,28,57
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H5 LOUMBI LAOBE I",13,26,106,114,220
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H6 THIEWDE SAMANABE",13,29,100,110,210
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H7 LOUMBAGNE BAROBE",13,25,87,84,171
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H8 WENDOU DOKI",9,11,38,46,84
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H9 WINDE BOKI",29,43,121,139,260
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",MBOYO,154,217,1102,1164,2266
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 MEDINA MBOYO",22,35,117,95,212
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 TIVAOUANE MBOYO",4,13,67,41,108
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H3 GUEDE OURO",17,22,126,134,260
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H4 DALLE SIDDY",16,28,133,109,242
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","MBOYO DIERY",34,46,180,200,380
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 MBOYO AMADOU CIRE DIA",21,29,103,114,217
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","MEDINA FRESBE",75,91,382,438,820
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 BELELE GAWDI",16,18,78,86,164
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",NDIAWARA,166,183,1099,1038,2137
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 MBAFAN",3,7,23,23,46
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 OURO HAMADOU BOGA",19,31,133,132,265
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H3 NGANEGA",10,18,86,85,171
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H4 BIDIEYMA",6,6,30,18,48
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H5 MBAFAN 2",6,6,29,29,58
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",NGAOULE,96,114,708,689,1397
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 YAMANA",1,2,20,12,32
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","OURO MADIHOU",81,119,556,511,1067
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 DIANDOU",13,18,89,101,190
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 DIANDOU REFUGIES",10,21,80,77,157
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","OUROURBE NENETTE",83,109,501,494,995
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 TOGANE",25,30,165,151,316
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","SAMANABE DOUNDE",18,23,72,93,165
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 GNOULKADJE",6,9,47,38,85
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H2 DOUNDE",10,13,40,49,89
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H3 DIAYA",11,11,82,67,149
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",TAGANIT,23,27,125,121,246
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 CROISEMENT MBANTOU",24,36,178,173,351
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","TAREDJI DECOLLE",165,196,816,1006,1822
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","H1 DOUNDOUL",5,5,14,8,22
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",ZOGA,24,37,159,174,333
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","BOWEDI THIOYELE BISSNABÉ",18,41,96,116,212
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",DECOLLE,53,92,413,416,829
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","PETEL DIEGUESS",45,55,377,358,735
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","OUROUBE NENETTE",8,8,54,51,105
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE",FETERE,1,1,1,1,2
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE VILLAGE","SINTHIOU DIAMBO",14,15,99,90,189
SAINT-LOUIS,PODOR,"GAMADJI SARE","BODE LAO","DAROU SALAM",72,100,591,611,1202
SAINT-LOUIS,PODOR,"GAMADJI SARE","BODE LAO",DIARNGUEL,53,68,351,385,736
SAINT-LOUIS,PODOR,"GAMADJI SARE","BODE LAO",HALWAR,25,50,237,294,531
SAINT-LOUIS,PODOR,"GAMADJI SARE","BODE LAO","MEDINA BODE",72,108,663,628,1291
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,BALABE,50,79,280,297,577
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,BOGA,20,28,109,97,206
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,DIAKE,29,34,160,166,326
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,DJIGOBE,38,52,284,308,592
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,"GOUBE (BABABE)",8,8,32,30,62
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,"SENY DIOWOL (HALEYEBE LAMBE)",20,24,111,121,232
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,"HALEYBE LAMBE",32,40,260,255,515
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,NGAÏDEMBE,32,43,227,230,457
SAINT-LOUIS,PODOR,"GAMADJI SARE",DEMETTE,SOUBALO,29,46,212,235,447
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE CHANTIER",BRIGALE,67,96,586,595,1181
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE CHANTIER",DJIERY,109,126,604,659,1263
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE CHANTIER",FOUNANGUE,63,75,644,642,1286
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE CHANTIER",FRESBE,21,27,175,190,365
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE CHANTIER",GUEDE,70,107,601,616,1217
SAINT-LOUIS,PODOR,"GAMADJI SARE","GUEDE CHANTIER",TIVAOUANE,124,143,858,832,1690
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS",BALACOS,493,640,2234,2223,4457
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","BANGO NORD",208,271,1099,1192,2291
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","BANGO SUD",935,1023,3749,3568,7317
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","BAS NDAR TOUTE",246,413,1661,1694,3355
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","CITE NIAKH",766,998,3681,3327,7008
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","DAKK GUET NDAR",521,1077,5157,5195,10352
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","DAROU MEDINA MARMYAL",562,735,3691,3020,6711
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","DAROU ROUTE DE KHOR",979,1578,5800,4613,10413
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS",DIAMAGUENE,915,1274,5094,4730,9824
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS",DIAMINAR,637,780,3770,3685,7455
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","EAUX CLAIRES",636,811,3283,3214,6497
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","GOXU MBACC",1521,2132,10944,11231,22175
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","GUINAW RAIL",1729,2110,9218,8658,17876
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","HAUT NDAR TOUTE",457,724,3251,3046,6297
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","HAUT NORD",219,306,925,865,1790
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS",HLM,385,459,1469,1462,2931
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS",HYDROBASE,495,666,3159,3016,6175
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","KHOR MISSION",146,167,537,520,1057
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","KHOR USINE",968,1120,5012,4143,9155
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS",LEONA,661,930,3802,3864,7666
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","LODO GUET NDAR",401,779,3475,3896,7371
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","MEDINA COURSE PETHIEULY",444,579,2468,2243,4711
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","NDIOLOFENE NORD",621,819,3263,2931,6194
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","NDIOLOFENE SUD",347,583,1713,1540,3253
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","NGALLELE NORD",415,526,1719,1882,3601
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","NGALLELE SUD",206,220,651,739,1390
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","PIKINE BAS SENEGAL",1376,1592,7549,7327,14876
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","PIKINE SOR DAGA",1118,1314,5808,5745,11553
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","PIKINE SOR DIAGNE",1543,1950,8068,7502,15570
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","PIKINE TABLEAU WALO",2200,2756,12220,11939,24159
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS",SUD,288,353,1055,1041,2096
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS",TENDJIGUENE,608,787,2880,2678,5558
SAINT-LOUIS,"SAINT LOUIS","SAINT LOUIS","SAINT LOUIS","NORD CENTRE",309,393,1852,1185,3037
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"BAITY DIEYE",6,8,43,47,90
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR SAMBA DIALLO",7,8,42,53,95
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 FASS NDIAYE",1,1,10,16,26
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 BAITY DIEYE",1,1,1,1,2
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,BEKHAR,66,70,332,414,746
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"BOP THIOR",20,22,96,131,227
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,BOUDIOUCK,1154,1272,4037,4028,8065
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 ALI DIAGNE NAR",31,31,99,94,193
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"DIAMA THIAGUEL",39,49,257,239,496
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 NGAYE NGAYE",15,17,84,65,149
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"DIAMA TOUBE",13,17,96,108,204
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"DIOUGOB PEULH (SANAR PEULH)",667,995,2815,2414,5229
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 DIOUGOB BAMBARA",70,90,385,305,690
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"FASS DIEYE",40,47,179,273,452
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,GANDON,209,234,1163,1092,2255
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,GOBAG,16,19,110,91,201
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"GOUYE TOURE",24,28,109,122,231
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 GOUYE TOURE PEULH",34,37,168,130,298
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 YEULEUME",22,39,147,128,275
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"IBA BALLA",13,17,60,83,143
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 MBONDJI PEULH",10,13,43,47,90
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"IBA PEULH",2,5,15,12,27
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR EL H YOUSSOU SOW",2,2,7,10,17
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 MBARAR SOW",10,11,36,40,76
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"KEUR MADIOP BASSINE",17,17,108,68,176
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR SAMBA KA",23,24,128,115,243
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"KEUR MARTIN",131,134,538,541,1079
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"KHATALI II",11,11,46,57,103
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 MAMADOU BESSE SOW",3,9,29,27,56
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"KHELCOM DIAO",24,26,174,150,324
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KOMAL DIAW",11,14,95,88,183
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,LAMPSAR,173,198,729,833,1562
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"LEYBAR BOYE",145,151,688,568,1256
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 PONT LEYBAR",1,1,4,1,5
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"MAKA TOUBE",164,211,913,938,1851
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,MAKHANA,100,115,462,421,883
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 KEUR MACTAR SAMBA BA",14,15,93,98,191
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 BEYSSOUS",43,53,228,205,433
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,MBARIGO,98,105,634,589,1223
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 NEUFEUR",23,25,121,109,230
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 KEUR MAR",37,40,176,153,329
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 KEUR MOUSSA DIOR SOW",21,22,112,117,229
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H4 MBAYE LAR",74,80,354,310,664
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"MBENGUENE BOYE",83,100,522,463,985
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 MBENGUENE NARE",6,8,42,26,68
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"MERINA BARA",15,15,92,85,177
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"MERINA SALL",38,43,233,221,454
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,NDIAKHER,67,112,487,439,926
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR AMADOU SIDY SOW",2,2,6,4,10
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NDIAKHIP I",31,32,109,93,202
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR NDIAGA SOW",5,6,26,28,54
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 KEUR MOUSSA SOW",9,10,32,47,79
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NDIAKHIP II",55,67,276,414,690
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NDIALAKHAR OUOLOF",30,38,210,148,358
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR MALICK DIOUMA KA",8,8,55,39,94
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 BOTI",6,6,20,30,50
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 BOUH",11,12,66,70,136
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H5 KEUR SIDY FALL",5,5,21,16,37
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NDIALAKHAR PEULH",37,50,276,240,516
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NDIALAME BAMBARA",19,19,70,66,136
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 TOUGOR",13,13,61,49,110
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 KEUR ABDOU NDENE SOW",70,77,325,316,641
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 KEUR GALLO SAMBA SOW",9,10,30,35,65
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H5 LAMPSAR PEULH",10,10,38,39,77
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,NDIAOUDOUNE,161,174,731,824,1555
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 NDIAOUDOUNE PONT",45,47,272,213,485
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 KEUR MAME DIOP FALL",6,7,26,23,49
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 NDIAOUDOUNE NAR",18,19,88,86,174
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H4 KEUR ADAMA BA",10,11,40,38,78
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H6 MBAYE LAR 1",28,31,172,160,332
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NDIAOUSSIR LEBOU",462,481,2029,1738,3767
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NDIEBENE TOUBE PEULH",39,53,326,333,659
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NDIEBENE TOUBE WOLOF",263,297,1458,1450,2908
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,NGAYE,80,88,637,508,1145
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR ABDOUL KA",4,4,25,24,49
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NGAYE NGAYE",136,199,1183,1135,2318
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NGAYNA WOLOF",148,153,748,629,1377
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NGUIGALAKH OUOLOF",39,40,210,217,427
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR MAGUETTE DIOP",2,3,15,20,35
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 KEUR ALIOU SOW",7,7,80,64,144
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 KEUR MALICK SOW YADOUROU",1,1,3,6,9
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H4 NDIOP PEULH I",5,10,33,35,68
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H5 NDIOP FALL",1,1,8,10,18
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H6 NDIOP PEULH II",11,12,44,56,100
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"NGUIGALAKH PEULH",29,35,175,159,334
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KEUR IDY SENE",1,2,10,11,21
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"PANKET SARR",25,28,194,155,349
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,POUNDIOUM,46,47,284,288,572
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"RAHMANE SALL",2,2,9,20,29
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 KHEMASSOU",11,13,86,68,154
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,RAO,294,355,1200,1297,2497
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"RAO GARE",90,90,278,291,569
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 WOURO ABDOU DIA",21,29,134,108,242
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"RAO PEULH",40,53,232,232,464
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H1 RAO PEULH GOKE",25,33,228,174,402
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H2 KEUR ALASSANE",20,45,251,259,510
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H3 KEUR MADAME DIA",4,6,30,21,51
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H4 KEUR AMETH DIENG",11,15,69,65,134
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H5 KEUR MAMADOU BA",12,12,61,44,105
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H6 MBAQUE",25,27,165,136,301
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H7 KEUR DAOUDA SY",21,25,141,139,280
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H8 KEUR ISSA SOW",8,8,49,34,83
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H9 KEUR ALE KA",14,14,111,66,177
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H10 RAO DALLA",54,70,473,420,893
SAINT-LOUIS,"SAINT LOUIS",RAO,GANDON,"H11 KEUR ALASSANE DIENG",2,2,13,10,23
